feature_id	BS975181	BS975182	BS975183	BS975184	BS975185	BS975186	BS975187	BS975188	BS975189	BS975190	BS975191	BS975192
202398_at	4.89352670833333	5.21196625	4.99887441666667	4.69384675	5.10023283333333	5.16383466666667	4.99769966666667	4.98105241666667	5.01367308333333	4.91845591666667	4.64224391666667	4.986294
202399_s_at	7.67139225	8.20721	8.09823616666667	7.3973255	8.07304808333333	7.74437758333333	7.702308	7.82317308333333	7.98653783333333	7.91521366666667	7.72158433333333	8.11109058333333
202400_s_at	5.11498691666667	5.38633158333333	5.04918175	5.25514066666667	5.27962225	5.0265785	5.30257366666667	5.35135883333333	5.08137533333333	5.25728058333333	5.35775625	5.22760383333333
202401_s_at	7.133717	7.08434225	6.93305	7.06231075	7.14128208333333	6.90008341666667	6.87221341666667	7.023479	7.17432741666667	7.151779	7.00256725	6.88243316666667
202402_s_at	7.15391558333333	7.33538558333333	7.29210966666667	7.14620391666667	7.424408	7.34490008333333	7.160824	7.4055525	7.327364	7.41403783333333	7.03939483333333	7.15549925
202404_s_at	3.62803591666667	3.55237116666667	3.573439	3.75679208333333	3.50418525	3.45116883333333	3.50445466666667	3.48755133333333	3.53894845833333	3.53401758333333	3.40222025	3.55648575
202405_at	6.72412175	7.107138	7.0667535	7.07983483333333	7.20684216666667	6.71660108333333	6.64719466666667	6.86312725	6.92473	6.78845641666667	6.21771966666667	6.6794595
202406_s_at	9.49969491666667	9.45557866666667	9.52447383333333	9.65334958333333	9.66702166666667	9.47897041666667	9.39217	9.47100991666667	9.53715041666667	9.47100991666667	9.40156591666667	9.59226891666667
202407_s_at	6.31712383333333	6.70763541666667	6.61933783333333	6.91804404166667	6.28454191666667	6.63527416666667	6.55727016666667	6.44095391666667	5.90983791666667	5.68639858333333	6.22700383333333	6.8241795
202408_s_at	7.94300525	8.03421283333333	8.07304808333333	8.0113995	8.17470525	7.93565475	8.01023616666667	8.09119766666667	7.83528291666667	7.96345658333333	8.13405158333333	8.12888875
202409_at	3.918185	3.93173508333333	3.991098	3.872726	3.69769691666667	3.96503141666667	3.849891375	3.84167408333333	3.75213183333333	3.8948065	3.86849666666667	3.86347308333333
202410_x_at	4.57234933333333	4.63599566666667	4.57572683333333	4.64715666666667	4.65956241666667	4.47556075	4.71585833333333	4.63838616666667	4.6187905	4.6854655	4.41006666666667	4.78097766666667
202411_at	4.8831725	4.52775166666667	4.79453283333333	5.11291075	4.50773541666667	4.75746858333333	5.81256025	4.6179725	4.50825775	4.78273783333333	4.58598533333333	4.44866575
202412_s_at	7.10234783333333	7.2165635	6.72044308333333	7.2478	6.570424	7.14674425	7.28426008333333	6.50463708333333	6.06860891666667	5.95354708333333	6.66677720833333	7.03627975
202414_at	8.65038175	8.45718766666667	8.478972	8.73339208333333	8.5867515	8.52122058333333	8.44769333333333	8.72029191666667	8.90438891666667	8.75346258333333	8.7804915	8.57196958333333
202416_at	7.88767166666667	9.01761125	9.2476225	8.385281	8.96249441666667	8.62746225	8.647633	9.02706783333333	9.01322208333333	9.03346208333333	8.11688825	8.67449075
202417_at	7.08894291666667	7.3714315	7.23920066666667	8.00724833333333	7.43527266666667	7.330797	7.25515958333333	7.03357466666667	7.40957325	7.29965316666667	7.28531658333333	7.52689708333333
202419_at	6.93192766666667	7.66088966666667	7.49875591666667	7.04533283333333	7.30966075	7.32295941666667	6.80283058333333	7.12308083333333	7.43695716666667	7.25984508333333	6.90572116666667	6.92400233333333
202421_at	4.794864	4.87272091666667	4.79326783333333	4.64812608333333	4.78340525	4.78168475	4.68983758333333	4.5998445	5.01684241666667	4.66838483333333	5.12788225	4.66591458333333
202422_s_at	4.63990783333333	5.11754008333333	4.9411155	4.89388108333333	4.85520858333333	5.36110283333333	4.89696716666667	4.96370033333333	4.90067458333333	5.19576175	4.69697383333333	4.76925116666667
202423_at	10.0821265833333	9.6389195	9.89567408333333	9.51668425	10.00617725	9.57736825	9.777652	9.80948725	9.88509158333333	9.97045508333333	9.72439366666667	9.87354025
202424_at	8.49246716666667	8.43313616666667	8.57196958333333	8.27211816666667	8.7145185	8.20376425	8.19164183333333	8.52714966666667	8.59168275	8.56530058333333	8.34604083333333	8.40834883333333
202425_x_at	8.09199391666667	7.81156291666667	8.0688125	7.75212116666667	7.935964875	7.88847383333333	7.72158433333333	7.84692595833333	7.84188908333333	7.91034341666667	7.34424091666667	7.82992208333333
202426_s_at	6.17820658333333	6.40794908333333	6.50274833333333	5.44711958333333	6.32504616666667	6.27089016666667	6.24844575	6.13786883333333	6.58153691666667	6.56894179166667	5.83158208333333	6.25325591666667
202427_s_at	7.95604491666667	7.95423325	8.2197655	9.08793	8.123663	8.23022991666667	8.01495258333333	8.24153025	8.25429791666667	8.172744	8.10080008333333	7.9252605
202428_x_at	9.95917733333333	10.2823260833333	10.3873565	10.6237456666667	10.2587084166667	10.18348375	10.2876690833333	10.8382871666667	10.2807381666667	10.6205938333333	10.3101865	10.34811325
202430_s_at	7.48946916666667	7.85890958333333	7.65691041666667	7.74066241666667	7.87534025	8.25536666666667	7.97027383333333	7.88331875	7.73598991666667	8.22843891666667	7.39084433333333	7.65192816666667
202431_s_at	10.2151194166667	10.12483475	10.04353325	10.4991890833333	9.777652	10.01912725	10.2823260833333	9.983485	9.82794425	9.44043333333333	9.99993058333333	9.9108965
202432_at	9.602484	9.42378658333333	9.49969491666667	8.66320533333333	9.49293583333333	9.3498525	9.39027383333333	9.44978041666667	9.55746916666667	9.51995241666667	9.38606275	9.53652208333333
202433_at	7.6418525	7.80580558333333	7.87417233333333	7.44122225	7.668314	7.7780855	7.64454258333333	7.893764	7.74900475	7.66439641666667	7.68352216666667	7.71346375
202434_s_at	4.28293691666667	4.42157916666667	4.15702533333333	4.06920208333333	4.20346225	4.41770525	4.15648841666667	4.18218791666667	4.22990766666667	4.33805675	4.55316583333333	4.40249083333333
202435_s_at	6.97258291666667	7.494096	7.48434383333333	5.07462991666667	7.06231075	7.3282565	6.46764033333333	7.01773541666667	7.35885108333333	7.41177591666667	5.58165408333333	7.068108
202436_s_at	8.2197655	8.49662808333333	8.68700683333333	6.03604108333333	8.34778241666667	8.0567965	7.40859466666667	8.42732166666667	8.95239666666667	8.71249825	7.08735583333333	8.25640425
202438_x_at	4.70245341666667	4.99573075	4.68198325	4.43404166666667	4.53471191666667	4.97067483333333	4.99887441666667	4.63990783333333	4.51745141666667	4.49475975	4.70044433333333	4.9390265
202439_s_at	6.13511825	6.16673741666667	6.14618366666667	5.14082291666667	6.01205525	6.403878	6.26570670833333	5.71630666666667	5.84990216666667	6.18649733333333	6.19695066666667	6.10312441666667
202440_s_at	4.730242	4.70144866666667	4.54531041666667	4.71002783333333	4.82636475	4.74408341666667	4.79939091666667	4.91249016666667	4.59881208333333	4.42336166666667	4.5745495	4.7428175
202441_at	7.61958683333333	7.79990358333333	8.04314283333333	9.87354025	7.740358375	8.05494225	7.93217683333333	8.11759891666667	8.2197655	7.97888508333333	7.653225	7.82317308333333
202442_at	9.60529966666667	9.716811	9.64861183333333	10.0770145	9.51019308333333	9.57189125	9.60711166666667	9.67585883333333	9.81600233333333	9.76205916666667	9.53589375	9.599189
202445_s_at	5.62315441666667	5.734691	5.73508483333333	5.3485475	5.58959591666667	5.9609905	5.69764916666667	5.96631991666667	5.891319	6.06940958333333	4.97268191666667	5.58165408333333
202446_s_at	8.485884	9.01245108333333	8.85880016666667	9.19474866666667	8.9188325	9.29412525	9.039192	8.95181141666667	8.85332283333333	9.01134583333333	8.354288	8.98025241666667
202447_at	8.81601075	8.9385055	8.85202633333333	8.81112575	8.90530383333333	8.85041275	8.75346258333333	9.03428608333333	9.12972908333333	9.11515566666667	9.01667983333333	8.96683033333333
202448_s_at	4.44099366666667	4.27280558333333	4.49619425	4.8282365	4.411895	4.16153508333333	4.59684441666667	4.26393291666667	4.34384333333333	4.1578985	4.2675075	4.3635285
202449_s_at	8.77971941666667	9.00117691666667	9.1979405	7.73932216666667	9.07941808333333	8.78518733333333	8.44079166666667	9.072715	9.23607333333333	9.60711166666667	8.54073858333333	8.77388533333333
202451_at	7.68124166666667	7.71060258333333	7.86963958333333	8.38300641666667	7.64998275	7.85491941666667	7.84967975	7.9850265	8.16874	8.10888875	7.53000758333333	7.54475691666667
202455_at	7.49681466666667	7.12566	7.11929941666667	6.9661535	7.33871625	6.85759783333333	6.9567575	7.14424708333333	7.513613	7.45589033333333	7.439322	6.8939395
202456_s_at	6.28685691666667	6.34637683333333	6.28782841666667	6.48304775	6.07008608333333	5.75357391666667	6.51955925	5.94866154166667	6.13277433333333	6.014731	5.92358433333333	6.04651991666667
202457_s_at	8.72956891666667	8.87690108333333	8.9434985	8.94570725	8.64101308333333	8.80542575	8.83617091666667	8.75712966666667	8.58460883333333	8.60916608333333	8.34834508333333	8.489261
202458_at	6.36361991666667	5.539788	7.057151	5.37647941666667	7.02812016666667	6.76836358333333	7.65275433333333	6.85564691666667	6.15857875	6.66952258333333	6.45192216666667	7.61315133333333
202460_s_at	8.42633566666667	8.20445433333333	8.24897541666667	8.19887216666667	8.29078691666667	8.76853991666667	8.31786266666667	8.20201	8.39880566666667	8.13248908333333	8.58520858333333	8.08516691666667
202461_at	7.53287058333333	7.257523	7.69897833333333	8.07439166666667	7.38761566666667	7.62007666666667	7.43020970833333	7.749821	7.36888458333333	7.69427491666667	7.82686891666667	7.63803241666667
202465_at	5.253341	5.20018808333333	5.38490716666667	5.36248958333333	5.30632466666667	5.0563825	5.099087	5.0563825	5.37864825	5.17149841666667	5.67766866666667	5.39969408333333
202466_at	8.35327416666667	8.04687108333333	8.35807891666667	8.40096391666667	8.52714966666667	7.895588	8.18389316666667	7.99080483333333	8.41152791666667	8.04314283333333	7.96519683333333	8.17372366666667
202467_s_at	9.65334958333333	9.79403	9.78293425	10.24082475	9.74804575	9.7281285	9.92624041666667	9.86047916666667	9.66427258333333	9.6738135	9.51231341666667	9.65953041666667
202470_s_at	5.48450633333333	5.0736565	5.91283433333333	6.63496966666667	5.1183375	5.94221433333333	6.20101354166667	5.63169483333333	5.53919833333333	5.690855	5.3718475	5.53949316666667
202471_s_at	8.63784216666667	8.80542575	8.998622	8.69945058333333	8.81796716666667	8.81796716666667	8.70749466666667	8.59664966666667	8.65918741666667	8.56877683333333	8.58460883333333	8.96152933333333
202472_at	6.15213641666667	6.41209316666667	6.30668808333333	6.51723975	6.44164891666667	6.26054333333333	6.63496966666667	6.66796833333333	6.61176775	6.30139516666667	6.63952033333333	6.73416208333333
202474_s_at	7.6235265	7.44957766666667	7.51138958333333	7.58269891666667	7.49471908333333	7.20579516666667	7.32202933333333	7.41759275	7.49471908333333	7.47079341666667	7.26171091666667	7.35591566666667
202475_at	8.58240158333333	8.64858158333333	8.77269033333333	9.44978041666667	8.69194375	8.50967466666667	8.58946625	8.841765	8.69603008333333	8.62469475	8.51738233333333	8.66320533333333
202476_s_at	5.41510916666667	5.68565083333333	5.59873641666667	5.84734808333333	5.490442	5.69199091666667	5.87766175	5.54807325	5.317902	5.33112608333333	5.87975675	5.77734458333333
202478_at	9.07538125	8.99670325	8.98117625	7.64998275	9.11250883333333	9.21296591666667	8.92274933333333	8.956821	8.98025241666667	8.68875733333333	9.1540655	9.19648708333333
202479_s_at	7.61405833333333	7.64034008333333	7.20426983333333	6.44770158333333	6.98656508333333	7.74368358333333	7.623869875	7.17175566666667	7.04974583333333	6.73280516666667	7.7142115	7.58768025
202480_s_at	6.39585416666667	6.43056616666667	6.32336433333333	6.15857875	6.52347341666667	6.34125075	6.52253	6.12653741666667	6.30054433333333	6.36621616666667	6.52104441666667	6.22046708333333
202482_x_at	5.00953433333333	5.01434858333333	4.83414725	5.26390741666667	4.97716608333333	4.89388108333333	4.8058495	5.225266	5.00760041666667	5.13101283333333	4.50157183333333	5.00604691666667
202484_s_at	9.9817425	10.2785851666667	9.86583325	9.04478916666667	9.91924183333333	9.94611	9.85541725	9.86961658333333	10.0864654166667	10.121438	9.96261725	9.97045508333333
202485_s_at	4.034563	4.23433416666667	4.10281183333333	4.12719041666667	4.311623	4.09255275	4.07138891666667	3.98901675	4.09556141666667	4.09669491666667	4.3147775	4.1173555
202486_at	6.87823816666667	6.80617483333333	6.8116285	6.962475	6.94949425	6.65600483333333	6.85759783333333	6.93305	7.065866	7.29591275	7.06285675	6.77811625
202489_s_at	5.77221566666667	5.55189266666667	5.60482725	5.51480258333333	5.839741	5.97329508333333	5.89539641666667	5.68123475	5.77842233333333	5.70436341666667	5.86352825	5.55998783333333
202490_at	3.71193041666667	4.26972466666667	3.72084891666667	3.7846555	3.59275658333333	3.8569015	4.03610316666667	3.68736283333333	3.77632783333333	3.77093675	3.53436333333333	3.56644716666667
202491_s_at	7.81021908333333	7.82686891666667	7.81356858333333	8.08516691666667	7.88503458333333	7.78361525	8.01219191666667	7.90018116666667	7.85640925	7.94868283333333	7.73570775	7.81987025
202493_x_at	3.95946675	3.85638908333333	3.76070108333333	3.81015116666667	3.60651458333333	3.85960666666667	3.68365516666667	3.47218758333333	3.72819141666667	3.68598941666667	4.02103533333333	3.45739641666667
202495_at	8.42026708333333	8.48692133333333	8.4013645	8.18666458333333	8.54073858333333	8.56453733333333	8.39061741666667	8.38592633333333	8.74894408333333	8.19626691666667	8.70987758333333	8.55018408333333
202496_at	7.2990495	7.09142241666667	7.29008633333333	6.92473	7.23623983333333	7.00235758333333	7.04430166666667	7.1866235	7.222224	7.18536833333333	7.45050341666667	7.279579625
202498_s_at	7.30015	7.72518625	7.43994983333333	6.74618433333333	7.67308191666667	7.60816758333333	7.27045266666667	7.17971216666667	6.69674625	6.91905166666667	7.15132525	7.169242
202499_s_at	9.03504333333333	9.13975583333333	9.28986108333333	7.702308	9.41565583333333	9.19474866666667	8.70139858333333	9.0829245	8.87690108333333	9.12242391666667	9.11515566666667	8.69309508333333
202500_at	6.71895741666667	6.47394833333333	6.64267816666667	6.09760333333333	6.76911508333333	6.36292175	6.57001575	6.78272033333333	6.70837816666667	6.81586541666667	6.65883683333333	6.53416308333333
202502_at	7.9027605	8.00178383333333	7.9767285	9.21072216666667	7.89051325	8.26448383333333	8.14559391666667	8.301200375	8.31671108333333	8.0877335	8.00794466666667	7.89099016666667
202503_s_at	6.28271166666667	8.00099304166667	6.58153691666667	9.16941383333333	6.83195775	6.71953308333333	6.80958558333333	7.35970025	6.97587825	6.62217883333333	6.80058875	8.81159766666667
202504_at	4.73438191666667	4.66644708333333	4.68323658333333	4.47865391666667	4.88554775	4.52174391666667	4.853451	4.81597025	4.76778866666667	4.7350185	4.7752135	4.595242
202507_s_at	4.67694616666667	4.48880591666667	4.60117616666667	4.45752458333333	4.53917983333333	4.64101591666667	4.26802266666667	4.43404166666667	4.49428475	4.50052458333333	4.89470525	4.43141233333333
202509_s_at	5.03495575	5.476756	5.40420125	5.273368	5.41176308333333	5.50993175	5.29564558333333	5.28731666666667	5.03132316666667	5.4077255	5.7464535	5.33672116666667
202510_s_at	8.58136508333333	8.83200983333333	9.22371358333333	7.7780855	9.31476283333333	9.10029241666667	8.69735091666667	8.68700683333333	9.14960175	9.20750908333333	8.27744725	9.24348291666667
202511_s_at	8.38109025	8.38450775	8.47627766666667	8.35885225	8.42732166666667	8.41699375	8.61908658333333	8.739547	8.51821266666667	8.54139558333333	8.45640025	8.28504275
202513_s_at	6.7618705	6.72580933333333	6.983681	6.55488783333333	7.104319	6.86312725	6.85052158333333	6.69056733333333	7.15132525	6.9451785	7.16873283333333	6.97002416666667
202514_at	6.97511208333333	7.10611116666667	6.99732841666667	7.01477091666667	6.77004466666667	7.23467683333333	7.13586758333333	6.95493041666667	6.899643	6.77004466666667	6.78806566666667	6.88351116666667
202515_at	8.21433325	8.03535525	7.85253708333333	7.93956875	7.872238	7.91155216666667	7.96794783333333	8.0877335	7.9027605	8.01961508333333	7.999791	7.95423325
202517_at	5.79212183333333	5.70522908333333	6.01842583333333	5.67594425	5.78282166666667	5.77734458333333	5.94352541666667	5.39455591666667	5.79763575	5.98945908333333	6.03977041666667	5.812318625
202518_at	7.63440641666667	7.58269891666667	7.43576083333333	7.09542758333333	7.53762875	7.2499425	7.34700358333333	7.55568316666667	7.44957766666667	7.45986416666667	7.51619016666667	7.31103908333333
202521_at	9.0227025	8.77682233333333	8.80094983333333	8.97830625	8.85041275	8.90530383333333	8.98025241666667	8.90297925	8.90867458333333	8.89633275	9.12853558333333	8.89529558333333
202523_s_at	7.26787291666667	7.10008291666667	7.036714	6.30609716666667	7.21904091666667	7.13870266666667	7.266534	6.92337558333333	6.83493216666667	6.65980033333333	7.48591925	6.84206575
202525_at	3.90476491666667	3.8443855	3.830984	3.84125558333333	3.85274741666667	3.77473158333333	3.69036358333333	3.72160166666667	3.69339533333333	3.72189883333333	4.06568508333333	3.86906183333333
202527_s_at	7.7067025	7.89831916666667	7.56296825	8.40496566666667	7.49253741666667	8.15539966666667	7.88503458333333	7.6455825	8.16620241666667	7.637125	7.48297366666667	7.65599633333333
202528_at	5.31196775	5.63495716666667	5.6360485	5.36887175	5.800315	5.29269408333333	5.22828841666667	6.03713708333333	5.82372683333333	5.73508483333333	5.21540375	5.82021383333333
202529_at	8.31265816666667	8.09119766666667	8.20072241666667	8.38933908333333	8.28653116666667	8.16620241666667	8.30010491666667	8.06787108333333	7.90541683333333	8.205411	8.41280654166667	8.27211816666667
202531_at	8.640716	8.42026708333333	9.01667983333333	8.63888416666667	8.864682	8.96683033333333	8.68363458333333	9.01551075	8.91718833333333	8.80094983333333	8.92834375	9.2167555
202536_at	8.36975108333333	8.15965966666667	8.03113941666667	7.50277316666667	8.25155166666667	8.21752258333333	8.46486483333333	8.65770691666667	8.61145633333333	8.48254883333333	8.31940991666667	8.00368191666667
202538_s_at	7.83838891666667	7.87642925	7.83998941666667	7.27933333333333	7.63969366666667	8.05760416666667	7.91521366666667	7.85116508333333	8.10552241666667	7.67055825	7.70395175	7.84338958333333
202540_s_at	6.59408025	6.59408025	6.75358533333333	8.50501308333333	6.72580933333333	6.79914608333333	6.85227675	7.39515941666667	7.04478375	7.58149225	6.37900466666667	6.78892208333333
202542_s_at	8.98972775	9.10029241666667	9.08893158333333	9.34571516666667	8.93436108333333	9.076457	9.36195158333333	9.19137875	8.84077633333333	9.02015725	9.222172	9.18784491666667
202543_s_at	6.66034075	7.3547145	6.99679091666667	6.89839075	6.50388158333333	7.45883325	7.16694891666667	7.151779	7.397760125	6.96809083333333	6.8364115	6.99590966666667
202544_at	8.66320533333333	8.68700683333333	8.50501308333333	8.467518	8.53901616666667	8.60916608333333	8.45943741666667	8.96249441666667	8.95791841666667	9.02586991666667	8.74983691666667	8.50686283333333
202546_at	10.4816184166667	10.5250501666667	10.4198555	11.0397666666667	10.41199325	10.2745483333333	10.35296775	10.4254846666667	10.39945875	10.33848825	10.0931145	10.2627309166667
202548_s_at	8.68363458333333	8.39649608333333	8.37457991666667	9.03634475	8.43223208333333	8.38042183333333	8.39549641666667	8.39061741666667	8.48254883333333	8.53942	8.39649608333333	8.5579155
202551_s_at	4.59684441666667	4.03190991666667	4.80143658333333	4.25010870833333	4.49619425	5.00241883333333	4.738044	4.774608	4.63760483333333	4.55849008333333	4.70496883333333	4.73871033333333
202554_s_at	5.90546108333333	5.83458608333333	6.52885741666667	4.535673	5.49078866666667	4.4829645	6.28040841666667	5.92683666666667	7.52478516666667	5.665195125	6.65600483333333	6.06620458333333
202557_at	7.7028155	7.80399691666667	7.64648741666667	8.18873808333333	7.3653855	7.99309033333333	7.75212116666667	8.29751	8.44769333333333	8.05323066666667	7.549933	7.68124166666667
202558_s_at	5.80207791666667	6.32161008333333	6.21138783333333	7.684239	5.74521366666667	6.52536933333333	6.41209316666667	6.6764155	6.69056733333333	5.80088608333333	5.9086505	6.09698466666667
202560_s_at	8.8011505	8.70682933333333	9.0227025	8.6662815	9.02174466666667	8.86598533333333	9.00117691666667	9.19474866666667	9.093228	8.83659883333333	8.78397333333333	8.86123575
202561_at	7.00925516666667	6.70708375	6.88415983333333	8.42633566666667	7.10611116666667	6.71998383333333	6.89692416666667	7.04019366666667	6.89113458333333	7.14486666666667	7.21828266666667	6.72580933333333
202562_s_at	7.66307583333333	7.36888458333333	7.65599633333333	8.52373666666667	7.513613	7.37655416666667	7.56756025	7.57467075	7.25694341666667	7.26787291666667	7.42279875	7.49148425
202565_s_at	7.52152483333333	7.604832	7.50967075	6.65795883333333	7.54838225	7.64946191666667	7.39142766666667	7.66897558333333	7.67673983333333	8.04167775	7.39670608333333	7.40754725
202566_s_at	6.17410008333333	6.42356658333333	6.36676725	5.90344283333333	6.37313483333333	6.6794595	6.44412841666667	6.602136	6.63113016666667	6.39142833333333	6.17410008333333	6.12653741666667
202568_s_at	7.86565816666667	7.81021908333333	8.02629125	7.83528291666667	8.03860341666667	7.8624895	8.13123425	7.95564691666667	7.86484416666667	7.95423325	7.70875816666667	7.92860925
202572_s_at	6.53262825	6.32042591666667	6.13933533333333	6.18078091666667	6.48611	6.29340283333333	6.32336433333333	6.20912866666667	6.26863733333333	6.686729	6.49814333333333	6.46827841666667
202573_at	8.54776975	9.09615625	9.08114333333333	8.79337991666667	9.00662516666667	9.11250883333333	9.02706783333333	8.9557935	9.13240125	9.21483875	9.37751841666667	9.226934
202575_at	6.153357	6.14591391666667	6.1207875	6.09314308333333	5.81004991666667	5.83158208333333	5.93349516666667	5.89888225	5.93576616666667	6.23029916666667	6.01396675	6.24760308333333
202576_s_at	7.78361525	7.4432805	7.52050083333333	7.57185625	7.47180658333333	7.62230991666667	7.71764491666667	7.34377558333333	7.56053291666667	7.23362116666667	7.83051825	7.64454258333333
202577_s_at	7.13733391666667	6.99542158333333	7.19355383333333	7.133717	7.275628	7.03578783333333	7.092258	7.046069	7.01660108333333	6.76358391666667	7.14288675	6.90847683333333
202579_x_at	10.3605379166667	10.207957	10.2843158333333	10.2030044166667	10.0663738333333	10.25070675	10.18348375	10.109915	10.232337	9.85541725	10.0143623333333	10.11223325
202581_at	5.26322391666667	5.876298	6.23249291666667	6.725104	5.693355	6.223259	6.03331025	7.27206933333333	7.6215875	6.19118666666667	5.87153216666667	6.9501165
202582_s_at	9.17096908333333	9.30894466666667	9.12049883333333	9.54888633333333	9.23770883333333	9.43630025	9.42215408333333	8.93436108333333	9.127697	9.2805465	9.1979405	9.12853558333333
202583_s_at	7.08325991666667	7.20862241666667	7.16144691666667	7.4378575	7.14740308333333	7.00618608333333	7.20684216666667	6.946644	7.02726525	6.853918	6.53665225	7.04019366666667
202585_s_at	5.54807325	5.50657566666667	5.36408325	5.67922	5.37864825	5.4961285	5.83239566666667	5.50933966666667	5.39455591666667	5.337579	5.26120008333333	5.74288883333333
202586_at	5.95290391666667	5.66111033333333	5.36110283333333	5.37794408333333	5.58165408333333	5.652884	5.273368	5.55447183333333	5.39345083333333	5.54281341666667	5.52859533333333	5.48450633333333
202587_s_at	7.02979991666667	6.22700383333333	7.092258	6.21138783333333	7.023479	6.32099483333333	6.327123	6.42206291666667	6.90008341666667	6.79002733333333	6.96511675	6.60665416666667
202589_at	6.22006308333333	7.38450283333333	6.43624275	9.75460291666667	6.301852375	6.22939166666667	6.70280783333333	6.99054783333333	6.4254155	6.18822158333333	6.45261375	8.42109816666667
202590_s_at	6.52253	6.20326716666667	6.30428275	6.17543675	6.44877783333333	6.328184	6.39260641666667	6.27597325	6.10040941666667	6.45302975	6.53929	6.42712516666667
202592_at	9.1593005	9.21296591666667	8.99670325	8.592178625	9.21177708333333	8.864682	9.07076825	9.14082833333333	9.03634475	9.41101766666667	9.22371358333333	8.91718833333333
202593_s_at	7.98653783333333	8.07388141666667	7.84582091666667	8.18564033333333	7.48894616666667	8.0380465	8.10080008333333	7.64908966666667	7.62732291666667	7.43695716666667	7.80619891666667	7.93063558333333
202594_at	9.48854191666667	9.28208416666667	9.34571516666667	9.18656025	9.60529966666667	9.2702515	9.47760175	9.53447016666667	9.93356233333333	9.44198	9.61878341666667	9.67901433333333
202596_at	9.44371608333333	9.47401375	9.66175375	10.2440679166667	9.54731816666667	9.35400541666667	9.58900291666667	9.80133025	9.59591966666667	9.65953041666667	9.4695605	9.4695605
202597_at	4.36926191666667	4.61090725	4.46743416666667	4.32999791666667	4.68038541666667	4.50825775	4.55849008333333	4.58241716666667	4.52669725	4.902503	5.08265225	4.55093733333333
202598_at	5.71590125	5.61939875	5.537306625	5.60737441666667	5.83458608333333	5.73317258333333	5.55295691666667	5.39969408333333	5.46147075	5.3423345	5.983448	5.698107
202600_s_at	7.91209983333333	8.23348783333333	7.50625016666667	8.63944741666667	7.07519091666667	8.05538175	7.84525983333333	7.76483025	7.37256741666667	7.2653745	8.29009016666667	7.60750775
202601_s_at	5.1858415	6.28782841666667	6.11753908333333	6.58835366666667	5.6701055	6.23097675	6.478174	5.70436341666667	5.40497941666667	5.24436725	5.91944991666667	5.87047708333333
202602_s_at	8.69945058333333	8.62925875	8.79683241666667	8.89314958333333	8.61660641666667	8.61908658333333	8.7710475	8.68812008333333	8.78649591666667	8.68093508333333	8.43223208333333	8.55390191666667
202604_x_at	6.76759458333333	7.352376	7.18468258333333	7.3243245	7.00462683333333	7.60872108333333	7.74900475	7.38216391666667	6.91351241666667	6.88301125	7.05574	7.268951375
202605_at	8.90297925	9.17355166666667	9.1540655	9.50554616666667	9.05989833333333	9.04100091666667	8.94229066666667	9.01322208333333	9.20577375	9.1540655	8.92058825	9.24637133333333
202606_s_at	9.90037875	9.64477891666667	9.62802191666667	9.48039441666667	9.69213233333333	9.46479391666667	9.60868625	9.35124316666667	9.47100991666667	9.6142415	9.83778308333333	9.33432283333333
202608_s_at	5.12904091666667	5.039321	5.04244475	5.10423083333333	5.08048091666667	4.9585785	5.1143175	4.99227375	4.798786	5.19703783333333	4.73311775	4.85428316666667
202609_at	4.32076375	5.2569155	4.34607191666667	3.791813	5.10299183333333	5.32192258333333	5.02416466666667	5.75718266666667	6.28685691666667	5.53850591666667	4.36529941666667	4.35598291666667
202610_s_at	7.07335391666667	7.08325991666667	6.80896483333333	7.48223508333333	6.87176475	7.16144691666667	7.30478166666667	7.17923033333333	7.20516925	6.9916475	6.71998383333333	7.151779
202612_s_at	3.27884566666667	3.25876233333333	3.30638258333333	3.19241654166667	3.19891958333333	3.31232616666667	3.28421583333333	3.30587283333333	3.30884158333333	3.35655058333333	3.41831283333333	3.21969908333333
202613_at	5.3867375	5.67379775	5.82021383333333	6.92337558333333	5.81858966666667	5.78890933333333	6.11427158333333	6.2679835	6.21309075	6.04208508333333	6.00666366666667	6.05573358333333
202615_at	9.83778308333333	9.65751191666667	9.76817516666667	10.52030775	9.80133025	9.74278241666667	9.58775066666667	9.59753633333333	9.55372358333333	9.983485	9.77031416666667	9.38189025
202617_s_at	6.9395885	6.7618705	6.86669541666667	6.97328825	7.16004758333333	6.89839075	7.07450891666667	6.90949941666667	7.50767958333333	6.66292	6.9997835	7.092258
202618_s_at	6.776772	6.55727016666667	6.54481983333333	6.05365525	6.67476525	6.56038583333333	6.60982583333333	6.4667945	6.52347341666667	6.99117583333333	6.73149125	6.6553785
202619_s_at	4.06539808333333	4.17285133333333	4.09524341666667	4.043189	4.2980975	4.12030833333333	4.11496825	4.24212683333333	3.83960291666667	4.461691	4.24972875	3.901975
202620_s_at	3.68508383333333	3.70974425	3.5264225	3.8537025	3.60760416666667	3.65115966666667	3.67822033333333	3.72084891666667	3.34992875	4.18123358333333	3.87419333333333	3.58971675
202622_s_at	7.17432741666667	6.98199433333333	6.75061808333333	7.51871325	7.0221055	6.97452675	6.96366883333333	6.72175925	6.94295841666667	6.98656508333333	7.31815716666667	7.105187
202623_at	9.00218	9.33208975	9.14284966666667	9.04746391666667	9.09038683333333	9.08793	9.12142291666667	9.23266866666667	9.17464291666667	9.1593005	8.96779125	9.04606883333333
