Probe_ID	Gene_Symbol
RP11-73M18.7	RP11-73M18.7
AC016910.1	AC016910.1
DCTN5	DCTN5
DYNC2LI1	DYNC2LI1
GGACT	GGACT
EIF4ENIF1	EIF4ENIF1
LRRC61	LRRC61
GLCCI1	GLCCI1
RP11-410N8.3	RP11-410N8.3
HDAC2	HDAC2
RP11-806H10.4	RP11-806H10.4
MMP11	MMP11
GTF2H2	GTF2H2
CALM1	CALM1
CTB-178M22.2	CTB-178M22.2
MAMSTR	MAMSTR
ASB2	ASB2
L3MBTL2	L3MBTL2
ACVR2A	ACVR2A
NXT2	NXT2
ZMYM4	ZMYM4
RP11-225H22.7	RP11-225H22.7
RP11-203J24.9	RP11-203J24.9
ERAL1	ERAL1
LA16c-OS12.2	LA16c-OS12.2
MIR3164	MIR3164
FBXL19	FBXL19
NRP1	NRP1
RP11-867G2.5	RP11-867G2.5
AC012368.1	AC012368.1
CTD-2031P19.3	CTD-2031P19.3
CELF4	CELF4
RP11-13P5.1	RP11-13P5.1
SNORA71A	SNORA71A
CRELD1	CRELD1
MIR3685	MIR3685
RNU11	RNU11
BMS1P20	BMS1P20
CEP170B	CEP170B
RFFL	RFFL
RBM48	RBM48
LPAR3	LPAR3
RP5-1139B12.3	RP5-1139B12.3
C16orf87	C16orf87
ZNRD1-AS1	ZNRD1-AS1
AF124730.4	AF124730.4
RP5-1112D6.7	RP5-1112D6.7
AC106801.1	AC106801.1
RP11-59H7.3	RP11-59H7.3
MPP6	MPP6
LINC00685	LINC00685
RGL3	RGL3
AC012360.4	AC012360.4
RP11-764K9.1	RP11-764K9.1
PRKAR2A	PRKAR2A
IPMK	IPMK
SFMBT2	SFMBT2
FAM107B	FAM107B
RP3-525N10.2	RP3-525N10.2
RP1-101K10.6	RP1-101K10.6
TCF4	TCF4
RP11-377G16.2	RP11-377G16.2
FAM180B	FAM180B
C1orf159	C1orf159
RP11-59D5__B.2	RP11-59D5__B.2
CTD-2547H18.1	CTD-2547H18.1
PRKX	PRKX
AC005540.3	AC005540.3
HNRNPA3	HNRNPA3
RNPC3	RNPC3
SEMA3B-AS1	SEMA3B-AS1
RP11-390E23.6	RP11-390E23.6
ZNF256	ZNF256
VPREB3	VPREB3
SLC25A36	SLC25A36
ERMAP	ERMAP
CUL7	CUL7
AC005237.4	AC005237.4
CLCN7	CLCN7
CUTA	CUTA
NAA30	NAA30
FAM66D	FAM66D
NBPF1	NBPF1
NUSAP1	NUSAP1
MYO3B	MYO3B
NUP153	NUP153
MIER2	MIER2
SPR	SPR
NTPCR	NTPCR
KLHL8	KLHL8
TLR1	TLR1
CLNK	CLNK
MIR5092	MIR5092
RFX3	RFX3
ZNF708	ZNF708
LGALS3BP	LGALS3BP
HNRNPUL2-BSCL2	HNRNPUL2-BSCL2
UBE2N	UBE2N
RP11-203J24.8	RP11-203J24.8
SCP2	SCP2
L2HGDH	L2HGDH
HCP5	HCP5
RP11-6N17.3	RP11-6N17.3
ADAMTS17	ADAMTS17
UBQLN4	UBQLN4
CLMP	CLMP
RP11-401P9.1	RP11-401P9.1
TRGV2	TRGV2
SPIN3	SPIN3
GALR2	GALR2
SNORD100	SNORD100
ZSWIM3	ZSWIM3
FAM193A	FAM193A
REXO2	REXO2
ZNF750	ZNF750
ZNF365	ZNF365
AC015849.19	AC015849.19
NFS1	NFS1
VTI1A	VTI1A
RP11-65L3.2	RP11-65L3.2
RP11-135J2.3	RP11-135J2.3
GPR146	GPR146
APCDD1	APCDD1
MAP3K3	MAP3K3
ZNF491	ZNF491
IMMP2L	IMMP2L
Y_RNA.291	Y_RNA.291
MBD6	MBD6
SPRED3	SPRED3
GDI1	GDI1
TST	TST
YY2	YY2
SERHL2	SERHL2
MFSD3	MFSD3
ATP11A-AS1	ATP11A-AS1
CTA-223H9.9	CTA-223H9.9
RP11-278A23.2	RP11-278A23.2
ZKSCAN3	ZKSCAN3
XX-C283C717.1	XX-C283C717.1
ZNFX1	ZNFX1
MIR33B	MIR33B
RP11-275I14.4	RP11-275I14.4
ZNF724P	ZNF724P
JARID2-AS1	JARID2-AS1
AP1G2	AP1G2
RP4-535B20.1	RP4-535B20.1
BACE1	BACE1
HARS2	HARS2
HIP1	HIP1
ZNF592	ZNF592
RP11-166B2.1	RP11-166B2.1
TSPAN18	TSPAN18
TMEM119	TMEM119
RP11-141M1.3	RP11-141M1.3
SOCS2	SOCS2
PHLPP1	PHLPP1
CDC25C	CDC25C
RP11-394O4.3	RP11-394O4.3
C19orf35	C19orf35
KDM2B	KDM2B
U47924.27	U47924.27
MICAL1	MICAL1
FBF1	FBF1
ARL5A	ARL5A
CTSL	CTSL
FAM228A	FAM228A
PSMB2	PSMB2
EMP3	EMP3
CCDC53	CCDC53
FRMD7	FRMD7
P2RX1	P2RX1
NTAN1	NTAN1
CTD-3184A7.4	CTD-3184A7.4
HS6ST1	HS6ST1
TEX41	TEX41
CFD	CFD
RNF112	RNF112
GTF2H1	GTF2H1
PEX5L	PEX5L
INHBB	INHBB
CNR1	CNR1
AC018878.3	AC018878.3
KRCC1	KRCC1
NME4	NME4
RP5-1068B5.3	RP5-1068B5.3
C17orf77	C17orf77
RGS1	RGS1
IP6K2	IP6K2
RP3-462E2.3	RP3-462E2.3
HSF4	HSF4
WDR81	WDR81
XXbac-B476C20.9	XXbac-B476C20.9
STIM1	STIM1
RP11-670E13.2	RP11-670E13.2
RP11-467D6.1	RP11-467D6.1
IGHV1OR15-4	IGHV1OR15-4
AATK	AATK
MOSPD3	MOSPD3
RP1-120G22.11	RP1-120G22.11
MTA2	MTA2
RP11-44K6.2	RP11-44K6.2
C1QTNF6	C1QTNF6
PXMP4	PXMP4
C4orf33	C4orf33
CORO6	CORO6
RP11-110H1.4	RP11-110H1.4
BRSK2	BRSK2
AF213884.2	AF213884.2
FAM115A	FAM115A
GOSR1	GOSR1
SEMA4C	SEMA4C
CIB2	CIB2
SNORD60.3	SNORD60.3
TUT1	TUT1
RPS9	RPS9
SPINK1	SPINK1
PLA2G4A	PLA2G4A
RP11-81K2.1	RP11-81K2.1
ERN1	ERN1
YOD1	YOD1
MKL1	MKL1
RGS2	RGS2
BHLHE22	BHLHE22
CTB-133G6.1	CTB-133G6.1
LINC00299	LINC00299
LINC00494	LINC00494
RP11-573D15.9	RP11-573D15.9
RP11-864J10.4	RP11-864J10.4
WARS	WARS
RP11-110I1.11	RP11-110I1.11
WRAP53	WRAP53
RP11-561P12.5	RP11-561P12.5
HEATR6	HEATR6
ZC3HAV1	ZC3HAV1
RP11-290F24.6	RP11-290F24.6
ZNF280D	ZNF280D
TMED7	TMED7
ATP5H	ATP5H
POLR3H	POLR3H
ARL10	ARL10
GABARAPL2	GABARAPL2
NMT2	NMT2
TAF4B	TAF4B
RPSAP58	RPSAP58
ISOC2	ISOC2
FAM81A	FAM81A
RP11-793H13.11	RP11-793H13.11
IFI30	IFI30
AC105053.3	AC105053.3
SNORD46	SNORD46
ZNF184	ZNF184
IWS1	IWS1
RP11-488P3.1	RP11-488P3.1
C6orf163	C6orf163
DHTKD1	DHTKD1
PPP2R3C	PPP2R3C
TSKS	TSKS
CHAC1	CHAC1
FIGNL1	FIGNL1
RP11-490O6.2	RP11-490O6.2
RAP2C	RAP2C
SETBP1	SETBP1
FBXL18	FBXL18
RP11-862G15.2	RP11-862G15.2
KAT2A	KAT2A
C5orf42	C5orf42
SMAD9	SMAD9
RP3-368A4.6	RP3-368A4.6
ZNF781	ZNF781
RP1-193H18.2	RP1-193H18.2
ITGB1BP1	ITGB1BP1
LAMA5	LAMA5
OBFC1	OBFC1
AC003956.1	AC003956.1
RP3-395M20.3	RP3-395M20.3
CTD-2252P21.1	CTD-2252P21.1
BRPF3	BRPF3
MIR3192	MIR3192
ZNF10	ZNF10
CHAC2	CHAC2
PPAT	PPAT
RP3-476K8.3	RP3-476K8.3
LDOC1L	LDOC1L
SV2B	SV2B
TMPO	TMPO
COQ5	COQ5
LCK	LCK
TNK2	TNK2
ACTR1B	ACTR1B
RP5-943J3.2	RP5-943J3.2
SRRM2	SRRM2
CABYR	CABYR
ZBTB42	ZBTB42
RNFT1	RNFT1
RP11-217B1.2	RP11-217B1.2
ENTPD5	ENTPD5
THAP9	THAP9
snoU13.283	snoU13.283
SCGB3A1	SCGB3A1
C5orf54	C5orf54
APC	APC
AC132192.1	AC132192.1
MIR378E	MIR378E
SS18L1	SS18L1
EPHA1	EPHA1
GOLGA8Q	GOLGA8Q
CAPN10	CAPN10
KIF7	KIF7
RRN3	RRN3
PTPRG	PTPRG
RNU6ATAC36P	RNU6ATAC36P
KB-226F1.1	KB-226F1.1
RP11-893F2.9	RP11-893F2.9
RP1-90J20.11	RP1-90J20.11
RP11-1006G14.4	RP11-1006G14.4
CCDC167	CCDC167
RP11-10A14.3	RP11-10A14.3
RP11-698N11.4	RP11-698N11.4
RN7SL2	RN7SL2
TMOD2	TMOD2
CDK5RAP2	CDK5RAP2
CTD-2541M15.4	CTD-2541M15.4
TMEM74B	TMEM74B
RN7SL272P	RN7SL272P
PPME1	PPME1
TRBV9	TRBV9
ZNF599	ZNF599
RP11-282O18.7	RP11-282O18.7
SLC9A9	SLC9A9
NLGN4Y	NLGN4Y
RP11-34A14.3	RP11-34A14.3
FXYD7	FXYD7
PSTK	PSTK
ZNF404	ZNF404
LRRC14	LRRC14
SLC9B2	SLC9B2
RAD18	RAD18
DLK2	DLK2
SLC25A3	SLC25A3
TEX261	TEX261
BRD8	BRD8
GSN-AS1	GSN-AS1
RP11-66D17.5	RP11-66D17.5
SMIM10	SMIM10
ZNF28	ZNF28
RNU2-7P	RNU2-7P
DLGAP5	DLGAP5
RP11-286O18.1	RP11-286O18.1
MATK	MATK
EBPL	EBPL
HMGCR	HMGCR
RP11-76N22.2	RP11-76N22.2
TEX38	TEX38
TAF9B	TAF9B
SLC39A4	SLC39A4
TMEM150A	TMEM150A
FAM221B	FAM221B
GEMIN5	GEMIN5
NTSR1	NTSR1
PSPN	PSPN
AGPAT6	AGPAT6
ZDHHC14	ZDHHC14
PTPN9	PTPN9
METTL10	METTL10
CTB-118N6.3	CTB-118N6.3
UBALD1	UBALD1
SPTLC1	SPTLC1
TOMM22	TOMM22
RP11-72I8.1	RP11-72I8.1
KREMEN2	KREMEN2
CRK	CRK
RPAP1	RPAP1
CETN2	CETN2
BEND5	BEND5
PDSS2	PDSS2
ADAM22	ADAM22
KLHL15	KLHL15
RP11-818O24.3	RP11-818O24.3
NR5A2	NR5A2
PRIM1	PRIM1
EFHB	EFHB
RP11-326C3.12	RP11-326C3.12
ARHGEF16	ARHGEF16
SRP54	SRP54
CUZD1	CUZD1
CCDC40	CCDC40
RP11-374P20.4	RP11-374P20.4
RP11-523O18.7	RP11-523O18.7
C6orf165	C6orf165
ALDH16A1	ALDH16A1
KIAA1598	KIAA1598
EOGT	EOGT
PDDC1	PDDC1
VPS13D	VPS13D
FXR1	FXR1
RP11-383D22.1	RP11-383D22.1
SMTN	SMTN
SNORA48.2	SNORA48.2
PCED1A	PCED1A
BOLA3-AS1	BOLA3-AS1
TTLL3	TTLL3
RN7SKP26	RN7SKP26
RP1-90J20.8	RP1-90J20.8
ZBTB11-AS1	ZBTB11-AS1
PSMA6	PSMA6
PRODH	PRODH
PFDN6	PFDN6
FBXW7	FBXW7
RP11-1036E20.9	RP11-1036E20.9
MBLAC2	MBLAC2
DNALI1	DNALI1
SLC30A9	SLC30A9
EXO5	EXO5
S100P	S100P
MIR548E	MIR548E
RN7SKP266	RN7SKP266
SLC25A12	SLC25A12
RP5-1157M23.2	RP5-1157M23.2
AC013449.1	AC013449.1
DHX29	DHX29
GOLGA8O	GOLGA8O
GUCY1A3	GUCY1A3
HPD	HPD
TSPAN4	TSPAN4
ATF7IP2	ATF7IP2
CDK14	CDK14
DCUN1D3	DCUN1D3
ODF2L	ODF2L
PSMB8	PSMB8
FMR1-AS1	FMR1-AS1
METTL21A	METTL21A
UBE2E2-AS1	UBE2E2-AS1
AC069368.3	AC069368.3
GTF2H4	GTF2H4
RP11-321A17.4	RP11-321A17.4
MAP1LC3A	MAP1LC3A
CCDC94	CCDC94
METTL6	METTL6
NPIPB15	NPIPB15
VN1R1	VN1R1
PPIL4	PPIL4
SSH1	SSH1
GATA3	GATA3
GALNT9	GALNT9
ZNF785	ZNF785
NUAK2	NUAK2
RP11-9M16.2	RP11-9M16.2
PROS1	PROS1
CTD-2650P22.1	CTD-2650P22.1
FAM183B	FAM183B
RASA4	RASA4
GNL3	GNL3
ABCF3	ABCF3
NFKBIB	NFKBIB
RP11-336K24.12	RP11-336K24.12
ZNF485	ZNF485
PEX11B	PEX11B
RP11-192P3.5	RP11-192P3.5
CDH24	CDH24
RCHY1	RCHY1
TRIM37	TRIM37
RMI2	RMI2
CFL1	CFL1
ENTPD1-AS1	ENTPD1-AS1
RHBDD3	RHBDD3
CTD-2510F5.4	CTD-2510F5.4
RAB6B	RAB6B
RP1-68D18.4	RP1-68D18.4
ENDOD1	ENDOD1
HIST1H2BK	HIST1H2BK
AP000322.53	AP000322.53
AC007879.3	AC007879.3
RP11-166O4.6	RP11-166O4.6
ZNF506	ZNF506
ANTXRL	ANTXRL
SENP1	SENP1
PLEK	PLEK
EEF1A1	EEF1A1
UBR5	UBR5
AC006378.2	AC006378.2
KDM8	KDM8
snoU13.23	snoU13.23
RP11-77P6.2	RP11-77P6.2
SLC26A2	SLC26A2
PLTP	PLTP
PLEKHM3	PLEKHM3
AL109658.1	AL109658.1
SLCO2B1	SLCO2B1
PHC1	PHC1
TRIM24	TRIM24
IQGAP3	IQGAP3
ORC2	ORC2
ARF3	ARF3
C12orf65	C12orf65
RP11-464C19.2	RP11-464C19.2
CC2D1A	CC2D1A
CTD-2530N21.4	CTD-2530N21.4
NBPF10	NBPF10
TBK1	TBK1
HIST1H2AL	HIST1H2AL
NDUFA4L2	NDUFA4L2
RP11-175O19.4	RP11-175O19.4
JAZF1	JAZF1
FTCD	FTCD
UHRF1BP1L	UHRF1BP1L
RP11-1277A3.1	RP11-1277A3.1
TMEM259	TMEM259
LTB4R2.2	LTB4R2.2
PDE2A	PDE2A
POLR3F	POLR3F
PPP1R35	PPP1R35
STK24-AS1	STK24-AS1
KLLN	KLLN
ARSD	ARSD
GNPNAT1	GNPNAT1
GALNT10	GALNT10
UBA7	UBA7
RP5-886K2.3	RP5-886K2.3
RNU4-9P	RNU4-9P
AC093323.3	AC093323.3
NSRP1	NSRP1
SLC2A9	SLC2A9
C1orf53	C1orf53
GLT8D1	GLT8D1
IRF5	IRF5
AL359091.2	AL359091.2
KLHL10	KLHL10
HSD17B13	HSD17B13
WWP1	WWP1
RP11-932O9.9	RP11-932O9.9
CRB2	CRB2
POLRMT	POLRMT
CTB-129P6.4	CTB-129P6.4
ICOSLG	ICOSLG
RNU7-96P	RNU7-96P
SHC1	SHC1
TRGC2	TRGC2
RP11-544A12.4	RP11-544A12.4
SLC12A2	SLC12A2
RP11-848P1.3	RP11-848P1.3
H3F3A	H3F3A
TNFRSF18	TNFRSF18
PIN1	PIN1
RNF123	RNF123
ALKBH8	ALKBH8
NDUFAF6	NDUFAF6
AFTPH	AFTPH
TRIAP1	TRIAP1
RP11-326I11.5	RP11-326I11.5
METTL9	METTL9
MEIOB	MEIOB
STXBP2	STXBP2
LYST	LYST
PNLDC1	PNLDC1
EPHA2	EPHA2
RP11-817O13.8	RP11-817O13.8
PIGV	PIGV
CTC-523E23.11	CTC-523E23.11
ZNF114	ZNF114
LINC00963	LINC00963
SRD5A1	SRD5A1
ANKRD20A2	ANKRD20A2
ARMC8	ARMC8
AC007620.3	AC007620.3
WDR75	WDR75
MID1IP1	MID1IP1
NLRP6	NLRP6
DDX5	DDX5
HPX	HPX
SLC35A1	SLC35A1
DNM1L	DNM1L
BCAS3	BCAS3
LST1	LST1
MSH5	MSH5
MIR3128	MIR3128
SNORA26.6	SNORA26.6
MIR4425	MIR4425
CAPS2	CAPS2
TRERNA1	TRERNA1
ARRDC4	ARRDC4
NR2F6	NR2F6
BCL2L14	BCL2L14
RP11-326C3.11	RP11-326C3.11
C4A	C4A
CCDC112	CCDC112
CTC-246B18.8	CTC-246B18.8
RP11-135A24.4	RP11-135A24.4
RP11-181K3.4	RP11-181K3.4
ASCC3	ASCC3
EPHX1	EPHX1
PLGLB1	PLGLB1
STAP2	STAP2
RP11-71H17.9	RP11-71H17.9
RP11-7F17.7	RP11-7F17.7
EIF5B	EIF5B
FAM124B	FAM124B
KCNK17	KCNK17
SUMO2	SUMO2
PCCB	PCCB
CTD-3032J10.4	CTD-3032J10.4
Y_RNA.31	Y_RNA.31
RN7SL336P	RN7SL336P
ENTPD1	ENTPD1
LRFN4	LRFN4
CERS5	CERS5
SIRT1	SIRT1
DHRS4	DHRS4
RP11-338E21.3	RP11-338E21.3
LARP4	LARP4
RP11-613M10.6	RP11-613M10.6
RP13-638C3.3	RP13-638C3.3
CTA-796E4.3	CTA-796E4.3
POP4	POP4
SIK1	SIK1
RP5-1159O4.2	RP5-1159O4.2
BBS12	BBS12
RIMKLB	RIMKLB
OXTR	OXTR
PTPN2	PTPN2
PDE6H	PDE6H
SLC35G1	SLC35G1
CTC-429P9.1	CTC-429P9.1
C2orf42	C2orf42
SEC31A	SEC31A
MIF	MIF
MIR4736	MIR4736
MIR765	MIR765
MED14	MED14
CCDC65	CCDC65
TTTY10	TTTY10
THBS1	THBS1
STOM	STOM
RNU6-288P	RNU6-288P
NLN	NLN
CTD-2020K17.1	CTD-2020K17.1
ADAM32	ADAM32
TBC1D23	TBC1D23
BACE2	BACE2
CLDN15	CLDN15
PTPRJ	PTPRJ
DIS3L	DIS3L
GPR137	GPR137
RUNX1	RUNX1
PYHIN1	PYHIN1
MEF2BNB	MEF2BNB
RP11-529H2.2	RP11-529H2.2
TIGD7	TIGD7
ARL13A	ARL13A
PSMA1	PSMA1
RP11-1112J20.2	RP11-1112J20.2
CTD-2235C13.3	CTD-2235C13.3
RPL3	RPL3
TMEM167A	TMEM167A
C3orf17	C3orf17
RP6-109B7.5	RP6-109B7.5
IPO9	IPO9
FAM219A	FAM219A
SLC33A1	SLC33A1
AC007040.6	AC007040.6
KITLG	KITLG
AC073343.13	AC073343.13
SLC7A10	SLC7A10
AC114730.5	AC114730.5
CCDC88B	CCDC88B
PSMG1	PSMG1
RP11-689P11.3	RP11-689P11.3
TNFRSF21	TNFRSF21
HSPA4	HSPA4
APLF	APLF
C1S	C1S
JAM3	JAM3
RNU4-23P	RNU4-23P
EIF4A3	EIF4A3
KBTBD11	KBTBD11
RMDN2-AS1	RMDN2-AS1
XRN1	XRN1
ZNF521	ZNF521
ZBTB43	ZBTB43
MIR3183	MIR3183
DBNDD2	DBNDD2
RP11-354P11.3	RP11-354P11.3
ZC3H14	ZC3H14
RP11-432J22.2	RP11-432J22.2
CBWD6	CBWD6
RP11-379H18.1	RP11-379H18.1
RP11-209D14.4	RP11-209D14.4
RNU6-343P	RNU6-343P
TIPRL	TIPRL
RP11-876N24.4	RP11-876N24.4
IL1B	IL1B
LINC00883	LINC00883
ZSCAN12	ZSCAN12
RBM18	RBM18
RP11-49I11.1	RP11-49I11.1
TYW1B	TYW1B
AC018737.1	AC018737.1
EIF3H	EIF3H
SLC22A13	SLC22A13
SLC35B2	SLC35B2
SLC35E2	SLC35E2
TXNDC9	TXNDC9
SYNE1	SYNE1
SRPX2	SRPX2
FBXL19-AS1	FBXL19-AS1
HIST3H2A	HIST3H2A
PRPF38A	PRPF38A
ZNF836	ZNF836
COL11A2	COL11A2
ARAP1	ARAP1
AC109333.10	AC109333.10
C17orf102	C17orf102
RP11-332H14.2	RP11-332H14.2
LDHA	LDHA
RP11-497H17.1	RP11-497H17.1
PRRG2	PRRG2
SERPING1	SERPING1
RP11-69H7.2	RP11-69H7.2
PCP4L1	PCP4L1
AGBL4	AGBL4
MTMR6	MTMR6
AC102953.4	AC102953.4
AC090427.1	AC090427.1
LINC00243	LINC00243
LINC00511	LINC00511
HMGA2	HMGA2
AC092171.2	AC092171.2
CPSF7	CPSF7
DEPDC5	DEPDC5
VPS8	VPS8
VANGL1	VANGL1
WNT1	WNT1
CTD-2054N24.2	CTD-2054N24.2
TDRD7	TDRD7
CCDC180	CCDC180
TOMM7	TOMM7
IRS1	IRS1
CENPM	CENPM
RPA3	RPA3
ZNF74	ZNF74
MIR579	MIR579
C5orf45	C5orf45
TOR1AIP2	TOR1AIP2
CTB-102L5.8	CTB-102L5.8
WDFY3	WDFY3
NUP62CL	NUP62CL
RP5-894A10.6	RP5-894A10.6
LZTS2	LZTS2
MIR3654	MIR3654
TMEM101	TMEM101
SPATA33	SPATA33
PPT2-EGFL8	PPT2-EGFL8
FAM3C	FAM3C
GLCE	GLCE
FBXO9	FBXO9
RGCC	RGCC
NIPAL3	NIPAL3
PRIM2	PRIM2
TMEM256	TMEM256
RAC1	RAC1
SYNE3	SYNE3
CRYL1	CRYL1
RP3-475N16.1	RP3-475N16.1
GTF3C4	GTF3C4
CARS-AS1	CARS-AS1
PDRG1	PDRG1
ZNF780B	ZNF780B
PPM1J	PPM1J
CEP85L	CEP85L
GRINA	GRINA
TTC30B	TTC30B
ZNF154	ZNF154
GIPC3	GIPC3
RP11-394I13.2	RP11-394I13.2
INSR	INSR
NRP2	NRP2
TANGO2	TANGO2
HOXA6	HOXA6
HTR3A	HTR3A
GNGT2	GNGT2
AC009299.3	AC009299.3
GRPR	GRPR
HPGD	HPGD
MPHOSPH10	MPHOSPH10
MTHFD2L	MTHFD2L
SNX2	SNX2
PIP5K1A	PIP5K1A
KCNQ1-AS1	KCNQ1-AS1
ABCA10	ABCA10
GABPA	GABPA
RP11-88I18.2	RP11-88I18.2
PHACTR2	PHACTR2
RP11-138I18.2	RP11-138I18.2
UBTD2	UBTD2
AVPR2	AVPR2
FLJ45079	FLJ45079
CD99L2	CD99L2
S100A10	S100A10
PIK3CB	PIK3CB
FAM120C	FAM120C
EIF3J	EIF3J
C17orf75	C17orf75
RP11-97O12.6	RP11-97O12.6
FXYD5	FXYD5
HSD11B1L	HSD11B1L
PC	PC
NIF3L1	NIF3L1
H3F3C	H3F3C
TNFRSF25	TNFRSF25
SPRY4	SPRY4
CTD-2303H24.2	CTD-2303H24.2
TRAPPC12-AS1	TRAPPC12-AS1
LINC00106	LINC00106
POLD2	POLD2
CHRAC1	CHRAC1
MIR4734	MIR4734
RP11-884K10.7	RP11-884K10.7
CLDN18	CLDN18
C6orf62	C6orf62
ATF6B	ATF6B
CDC25B	CDC25B
RP11-439C15.4	RP11-439C15.4
ANXA3	ANXA3
DAB2	DAB2
ATP6V0E2	ATP6V0E2
RP11-228B15.4	RP11-228B15.4
MROH5	MROH5
EEPD1	EEPD1
GRASP	GRASP
RP11-307L3.4	RP11-307L3.4
TCF25	TCF25
UTP14C	UTP14C
SRC	SRC
RP11-191N8.2	RP11-191N8.2
RP11-162G10.5	RP11-162G10.5
RP5-894A10.2	RP5-894A10.2
TCOF1	TCOF1
TRABD	TRABD
MRPL9	MRPL9
GIMAP7	GIMAP7
CEP89	CEP89
RP11-408O19.5	RP11-408O19.5
MAPRE1	MAPRE1
KLHL23	KLHL23
TRIM47	TRIM47
STK33	STK33
HDAC7	HDAC7
RN7SKP237	RN7SKP237
ZMYND11	ZMYND11
AC007050.17	AC007050.17
SUPT4H1	SUPT4H1
RP11-24M17.4	RP11-24M17.4
AC015971.2	AC015971.2
FLNB-AS1	FLNB-AS1
MAPK7	MAPK7
SPAG6	SPAG6
AC022182.1	AC022182.1
IL12A	IL12A
C2orf61	C2orf61
MYH11	MYH11
ANKRD13C	ANKRD13C
CTD-2659N19.9	CTD-2659N19.9
SRSF5	SRSF5
DNAJC25	DNAJC25
RP11-324I22.3	RP11-324I22.3
EXOSC4	EXOSC4
PTPRCAP	PTPRCAP
TAC3	TAC3
FAM200A	FAM200A
RP3-467N11.1	RP3-467N11.1
RP4-676J13.2	RP4-676J13.2
DNER	DNER
KAL1	KAL1
RANGAP1	RANGAP1
RABEP2	RABEP2
MED12	MED12
ZNF670	ZNF670
Y_RNA.573	Y_RNA.573
SBF2	SBF2
FLG	FLG
ZNF157	ZNF157
TCEAL1	TCEAL1
GPBAR1	GPBAR1
LGR4	LGR4
GMDS-AS1	GMDS-AS1
RP11-431M7.3	RP11-431M7.3
SHISA7	SHISA7
ZNF267	ZNF267
OTUD4	OTUD4
TCTEX1D1	TCTEX1D1
TK2	TK2
CYC1	CYC1
RP11-930O11.2	RP11-930O11.2
C21orf58	C21orf58
OPN3	OPN3
AC074138.3	AC074138.3
DUSP8	DUSP8
HEXB	HEXB
DENND6B	DENND6B
DPP7	DPP7
M1AP	M1AP
ZSWIM4	ZSWIM4
NPHP3	NPHP3
PPAPDC1B	PPAPDC1B
KLC4	KLC4
RP11-455J20.3	RP11-455J20.3
CTB-181H17.1	CTB-181H17.1
PTCH1	PTCH1
EFCAB7	EFCAB7
RNU2-25P	RNU2-25P
RP11-356C4.5	RP11-356C4.5
AC091729.7	AC091729.7
RP4-779E11.3	RP4-779E11.3
ASGR2	ASGR2
PLAUR	PLAUR
ZNF823	ZNF823
CTC-487M23.8	CTC-487M23.8
ZNF429	ZNF429
BTBD18	BTBD18
AARD	AARD
SLC6A4	SLC6A4
XYLB	XYLB
ERCC6L2	ERCC6L2
LINC00346	LINC00346
RNU2-28P	RNU2-28P
RP5-1024G6.5	RP5-1024G6.5
RBM12B-AS1	RBM12B-AS1
FAM71A	FAM71A
CMBL	CMBL
SKAP1	SKAP1
AC074183.4	AC074183.4
C16orf47	C16orf47
MAPK3	MAPK3
CHCHD4	CHCHD4
PYCR2	PYCR2
AC022819.3	AC022819.3
RP11-93K22.13	RP11-93K22.13
AGO3	AGO3
PRKAA1	PRKAA1
RP11-539I5.1	RP11-539I5.1
PRMT1	PRMT1
FPR3	FPR3
AQR	AQR
LRIT3	LRIT3
BTBD6	BTBD6
BTN3A3	BTN3A3
DBN1	DBN1
PAF1	PAF1
RP1-93H18.1	RP1-93H18.1
KCNJ10	KCNJ10
SOX6	SOX6
MMP15	MMP15
RP11-484D2.5	RP11-484D2.5
CABLES2	CABLES2
SDCBP2	SDCBP2
RNF32	RNF32
NPIPB8	NPIPB8
RP11-83A24.2	RP11-83A24.2
ROPN1L	ROPN1L
RP11-151A6.4	RP11-151A6.4
AP000593.7	AP000593.7
GPR135	GPR135
IFRD1	IFRD1
RORB	RORB
ICAM3	ICAM3
AP001046.5	AP001046.5
ATP6V1E2	ATP6V1E2
RNU6-291P	RNU6-291P
UQCC1	UQCC1
RP11-98C1.2	RP11-98C1.2
RP11-264I13.2	RP11-264I13.2
DLEU1	DLEU1
RP6-99M1.3	RP6-99M1.3
MAK16	MAK16
AC000123.4	AC000123.4
CYBB	CYBB
AC018607.1	AC018607.1
UBXN2A	UBXN2A
RAD51	RAD51
MSH3	MSH3
PHF14	PHF14
TIGD4	TIGD4
PIP5K1C	PIP5K1C
DKFZP434E1119	DKFZP434E1119
MYL12B	MYL12B
ABCC1	ABCC1
RAB25	RAB25
SASH3	SASH3
XXbac-BPG181B23.7	XXbac-BPG181B23.7
MSL3	MSL3
RP11-174G6.5	RP11-174G6.5
PRIMPOL	PRIMPOL
ABCB9	ABCB9
SAC3D1	SAC3D1
RP11-700J17.1	RP11-700J17.1
AC093690.1	AC093690.1
GNPTG	GNPTG
CTNNAL1	CTNNAL1
ZNF816	ZNF816
RPL39L	RPL39L
RNU6-1011P	RNU6-1011P
AC017099.3	AC017099.3
KIAA1522	KIAA1522
MEX3B	MEX3B
GPR108	GPR108
MUC4	MUC4
10-Sep	10-Sep
ETV3	ETV3
RP4-569M23.2	RP4-569M23.2
RASA3	RASA3
ANKFY1	ANKFY1
DHCR24	DHCR24
FANCE	FANCE
