Probe_ID	Gene_Symbol
FURIN	FURIN
IQGAP1	IQGAP1
CRTC3	CRTC3
EFL1	EFL1
SEC11A	SEC11A
SEPT12	SEPT12
ABAT	ABAT
PMM2	PMM2
PRSS36	PRSS36
ITGAX	ITGAX
ARMC5	ARMC5
FTO	FTO
UQCRC2	UQCRC2
CDR2	CDR2
IGSF6	IGSF6
NKD1	NKD1
DHX38	DHX38
TXNL4B	TXNL4B
MARVELD3	MARVELD3
ZFHX3	ZFHX3
NUDT7	NUDT7
CMTM2	CMTM2
CDH11	CDH11
NOL3	NOL3
MAP1LC3B	MAP1LC3B
CDH13	CDH13
ZCCHC14	ZCCHC14
ADAD2	ADAD2
IRF8	IRF8
ZNF174	ZNF174
RPL3L	RPL3L
NDUFB10	NDUFB10
PDPK1	PDPK1
DEF8	DEF8
CBFA2T3	CBFA2T3
GALNS	GALNS
GAS8	GAS8
SPG7	SPG7
MED9	MED9
NCOR1	NCOR1
COPS3	COPS3
GID4	GID4
CPNE7	CPNE7
PHF12	PHF12
PIGS	PIGS
KSR1	KSR1
NEK8	NEK8
DPEP3	DPEP3
DPEP2	DPEP2
GFOD2	GFOD2
NOB1	NOB1
PRPSAP2	PRPSAP2
UNC45B	UNC45B
TSPOAP1	TSPOAP1
PCTP	PCTP
OR4D1	OR4D1
KIF2B	KIF2B
EPN3	EPN3
TOB1	TOB1
SPATA22	SPATA22
SGSM2	SGSM2
LRRC46	LRRC46
SSH2	SSH2
RHBDL3	RHBDL3
SPACA3	SPACA3
ABCA8	ABCA8
ABCA10	ABCA10
MPP2	MPP2
G6PC3	G6PC3
CLTC	CLTC
C17orf64	C17orf64
SS18	SS18
CDH2	CDH2
TAF4B	TAF4B
AFG3L2	AFG3L2
IMPA2	IMPA2
GNAL	GNAL
SLC39A6	SLC39A6
DTNA	DTNA
C18orf21	C18orf21
GALNT1	GALNT1
ASXL3	ASXL3
ADCYAP1	ADCYAP1
MEP1B	MEP1B
SLC25A52	SLC25A52
GAREM1	GAREM1
ESCO1	ESCO1
GATA6	GATA6
LAMA3	LAMA3
GREB1L	GREB1L
RMC1	RMC1
NPC1	NPC1
MYH10	MYH10
ARRB2	ARRB2
ZMYND15	ZMYND15
SAT2	SAT2
ASGR1	ASGR1
PIK3R5	PIK3R5
TP53	TP53
CCDC40	CCDC40
ARHGDIA	ARHGDIA
TTYH2	TTYH2
RAB40B	RAB40B
EIF4A3	EIF4A3
CSNK1D	CSNK1D
FN3KRP	FN3KRP
TRIM65	TRIM65
CBX8	CBX8
SECTM1	SECTM1
RNF157	RNF157
CEP131	CEP131
ZNF750	ZNF750
CBX4	CBX4
CBX2	CBX2
RNF165	RNF165
DYM	DYM
ELAC1	ELAC1
MBD1	MBD1
TNFRSF11A	TNFRSF11A
SERPINB13	SERPINB13
SERPINB12	SERPINB12
ZCCHC2	ZCCHC2
CBLN2	CBLN2
PMAIP1	PMAIP1
ERBB2	ERBB2
KRT10	KRT10
PNMT	PNMT
ARL5C	ARL5C
IGFBP4	IGFBP4
TXNL4A	TXNL4A
AKAP8	AKAP8
CYP4F22	CYP4F22
MISP3	MISP3
SAMD1	SAMD1
SLC39A3	SLC39A3
PLPP2	PLPP2
MED16	MED16
ZNF544	ZNF544
ZIM3	ZIM3
PRDM15	PRDM15
FEM1A	FEM1A
CIB3	CIB3
CALR3	CALR3
SH3GL1	SH3GL1
ARMC6	ARMC6
DMRTC2	DMRTC2
CCDC97	CCDC97
ZNF45	ZNF45
BCKDHA	BCKDHA
ZFP14	ZFP14
ZNF155	ZNF155
SSBP4	SSBP4
SMG9	SMG9
HUNK	HUNK
LRRC56	LRRC56
IFNAR1	IFNAR1
SOD1	SOD1
SIK1	SIK1
DNMT3L	DNMT3L
SCYL1	SCYL1
DOP1B	DOP1B
IL19	IL19
EMP3	EMP3
DMWD	DMWD
SAE1	SAE1
BCAM	BCAM
NTN5	NTN5
LMTK3	LMTK3
GEMIN7	GEMIN7
CBLC	CBLC
WDR62	WDR62
FXYD7	FXYD7
ADAMTS10	ADAMTS10
SLC6A3	SLC6A3
RNPEPL1	RNPEPL1
CAPN10	CAPN10
KIR3DL2	KIR3DL2
ZNF702P	ZNF702P
ZNF581	ZNF581
LILRB4	LILRB4
ZNF816	ZNF816
CACNG8	CACNG8
TIMM29	TIMM29
FBN3	FBN3
EVI5L	EVI5L
TIMM44	TIMM44
TM4SF5	TM4SF5
SLC47A1	SLC47A1
KLHDC4	KLHDC4
PSMB6	PSMB6
GPR32	GPR32
ACP4	ACP4
ZNF473	ZNF473
RPS11	RPS11
PTH2	PTH2
SPIB	SPIB
IGLON5	IGLON5
RCN3	RCN3
ZNF614	ZNF614
ESPNP	ESPNP
WRAP73	WRAP73
CFAP74	CFAP74
PRDM16	PRDM16
ARHGEF19	ARHGEF19
PGD	PGD
SH3BGRL3	SH3BGRL3
IL22RA1	IL22RA1
ZNF593	ZNF593
C1orf216	C1orf216
EVA1B	EVA1B
PLK4	PLK4
FCN3	FCN3
ITGB3BP	ITGB3BP
TINAGL1	TINAGL1
MOB3C	MOB3C
CYP4B1	CYP4B1
SLC44A3	SLC44A3
CTTNBP2NL	CTTNBP2NL
PSMA5	PSMA5
CD53	CD53
PROK1	PROK1
CELSR2	CELSR2
GPR161	GPR161
MPC2	MPC2
SFT2D2	SFT2D2
DUSP27	DUSP27
POU2F1	POU2F1
ILDR2	ILDR2
FCGR2A	FCGR2A
NUF2	NUF2
UAP1	UAP1
PRCC	PRCC
FCRL4	FCRL4
TOR1AIP1	TOR1AIP1
HMCN1	HMCN1
PRUNE1	PRUNE1
SF3B4	SF3B4
CGN	CGN
S100A11	S100A11
SETDB1	SETDB1
ADAMTSL4	ADAMTSL4
CTSK	CTSK
CERS2	CERS2
ENSA	ENSA
POGZ	POGZ
GOLPH3L	GOLPH3L
KCNH1	KCNH1
EIF2D	EIF2D
VASH2	VASH2
CRNN	CRNN
ADAM15	ADAM15
JTB	JTB
TPM3	TPM3
NUP210L	NUP210L
SLC27A3	SLC27A3
UBAP2L	UBAP2L
GON4L	GON4L
CREB3L4	CREB3L4
KCNN3	KCNN3
CAPN9	CAPN9
ACP1	ACP1
SDE2	SDE2
ARF1	ARF1
ITPKB	ITPKB
CNIH3	CNIH3
LEFTY1	LEFTY1
C1orf35	C1orf35
LBR	LBR
WNT9A	WNT9A
EPHX1	EPHX1
REN	REN
SOX13	SOX13
PPFIA4	PPFIA4
PLEKHA6	PLEKHA6
ARL8A	ARL8A
OSR1	OSR1
GDF7	GDF7
PDIA6	PDIA6
RHOB	RHOB
ATP6V1C2	ATP6V1C2
HNRNPLL	HNRNPLL
GALM	GALM
RPL21	RPL21
ABCG8	ABCG8
CALM2	CALM2
RPS27A	RPS27A
WDPCP	WDPCP
VPS54	VPS54
REG3G	REG3G
ETAA1	ETAA1
SNRPG	SNRPG
CLEC4F	CLEC4F
MEIS1	MEIS1
OTOF	OTOF
TRIM43	TRIM43
CIAO1	CIAO1
MRPS5	MRPS5
ANKRD53	ANKRD53
TPRKB	TPRKB
NAT8	NAT8
EXOC6B	EXOC6B
SFXN5	SFXN5
TEX261	TEX261
DUSP11	DUSP11
SULT1C4	SULT1C4
MALL	MALL
RALB	RALB
C1QL2	C1QL2
TMEM177	TMEM177
SLC20A1	SLC20A1
FBLN7	FBLN7
ZC3H8	ZC3H8
CNGA3	CNGA3
FAHD2B	FAHD2B
UBXN4	UBXN4
NXPH2	NXPH2
THSD7B	THSD7B
GPR17	GPR17
POLR2D	POLR2D
AMMECR1L	AMMECR1L
SLC4A10	SLC4A10
SCRN3	SCRN3
WIPF1	WIPF1
LNPK	LNPK
TMEFF2	TMEFF2
UBR3	UBR3
KLHL23	KLHL23
METTL21A	METTL21A
UNC80	UNC80
PTH2R	PTH2R
NRP2	NRP2
CPO	CPO
CASP10	CASP10
ABCA12	ABCA12
SPAG16	SPAG16
SUMF1	SUMF1
NYAP2	NYAP2
ACKR3	ACKR3
UBE2F	UBE2F
HES6	HES6
ANKMY1	ANKMY1
DIS3L2	DIS3L2
CPNE9	CPNE9
TAMM41	TAMM41
VGLL4	VGLL4
RAB5A	RAB5A
RETREG2	RETREG2
CTDSP1	CTDSP1
SLC4A3	SLC4A3
CNOT9	CNOT9
MARCH4	MARCH4
DNPEP	DNPEP
DYNC1LI1	DYNC1LI1
RBMS3	RBMS3
FAM198A	FAM198A
CSRNP1	CSRNP1
SLC25A38	SLC25A38
SLC22A14	SLC22A14
CTDSPL	CTDSPL
STAC	STAC
IQSEC1	IQSEC1
RPL32	RPL32
ARL6IP5	ARL6IP5
LRIG1	LRIG1
ITIH1	ITIH1
LRTM1	LRTM1
CNPY2	CNPY2
LIMD1	LIMD1
ZKSCAN7	ZKSCAN7
NXPE3	NXPE3
ADGRG7	ADGRG7
MYH15	MYH15
ABHD10	ABHD10
TAGLN3	TAGLN3
PLA1A	PLA1A
RABL3	RABL3
MAATS1	MAATS1
BOC	BOC
ATP6V1A	ATP6V1A
RPL39P5	RPL39P5
MED12L	MED12L
EIF2A	EIF2A
ALDH1L1	ALDH1L1
RNF7	RNF7
TRPC1	TRPC1
ISY1	ISY1
FTH1	FTH1
RUBCN	RUBCN
AMT	AMT
TCTA	TCTA
ABHD14A	ABHD14A
NICN1	NICN1
UCN2	UCN2
STXBP5L	STXBP5L
EAF2	EAF2
ILDR1	ILDR1
TM4SF19	TM4SF19
SLIT2	SLIT2
EIF2B5	EIF2B5
AHSG	AHSG
VWA5B2	VWA5B2
DGKQ	DGKQ
CENPC	CENPC
EPHA5	EPHA5
CORIN	CORIN
ATP10D	ATP10D
OCIAD2	OCIAD2
SLC10A4	SLC10A4
SLC10A6	SLC10A6
SCD5	SCD5
ENOPH1	ENOPH1
CABS1	CABS1
GC	GC
TRMT10A	TRMT10A
KLHL8	KLHL8
PYURF	PYURF
TBCK	TBCK
CISD2	CISD2
DDIT4L	DDIT4L
AP1AR	AP1AR
SPATA5	SPATA5
FABP2	FABP2
CCNA2	CCNA2
USP53	USP53
SETD7	SETD7
NAF1	NAF1
MARCH1	MARCH1
SFRP2	SFRP2
RPS3A	RPS3A
PDGFC	PDGFC
GLRA3	GLRA3
ROPN1L	ROPN1L
NDUFS6	NDUFS6
MARCH6	MARCH6
NKD2	NKD2
CDH18	CDH18
ADAMTS16	ADAMTS16
SRD5A1	SRD5A1
MYO10	MYO10
OTULINL	OTULINL
RPL37	RPL37
SKP2	SKP2
OSMR	OSMR
UGT3A1	UGT3A1
PLK2	PLK2
GZMA	GZMA
PELO	PELO
HAPLN1	HAPLN1
BHMT	BHMT
ANKRD31	ANKRD31
IQGAP2	IQGAP2
CRHBP	CRHBP
RASA1	RASA1
LIX1	LIX1
GTF2H2	GTF2H2
SPATA9	SPATA9
TNFAIP8	TNFAIP8
FEM1C	FEM1C
COMMD10	COMMD10
MEGF10	MEGF10
ADAMTS19	ADAMTS19
YIPF5	YIPF5
ARHGAP26	ARHGAP26
LECT2	LECT2
SLC25A48	SLC25A48
CDKN2AIPNLP2	CDKN2AIPNLP2
IL9	IL9
TIMD4	TIMD4
RNF145	RNF145
GABRA6	GABRA6
GABRB2	GABRB2
LARS	LARS
SPINK7	SPINK7
PCYOX1L	PCYOX1L
GLRA1	GLRA1
ZNF300	ZNF300
N4BP3	N4BP3
NHP2	NHP2
FGF18	FGF18
KCNMB1	KCNMB1
MYLK4	MYLK4
FAM217A	FAM217A
FARS2	FARS2
CDKAL1	CDKAL1
PSD2	PSD2
LRRTM2	LRRTM2
ZMAT2	ZMAT2
GFRA3	GFRA3
MRS2	MRS2
HIST1H2BA	HIST1H2BA
KAAG1	KAAG1
TRIM7	TRIM7
HIGD2A	HIGD2A
PLA2G7	PLA2G7
RNF44	RNF44
MUT	MUT
RPL13P5	RPL13P5
ABT1	ABT1
PPP1R18	PPP1R18
DAAM2	DAAM2
PRIM2	PRIM2
MLIP	MLIP
HMGCLL1	HMGCLL1
SCUBE3	SCUBE3
FGD2	FGD2
ANO7	ANO7
CRIP3	CRIP3
NFKBIE	NFKBIE
CYP39A1	CYP39A1
PHIP	PHIP
HMGN3	HMGN3
MMS22L	MMS22L
PM20D2	PM20D2
CD164	CD164
TBC1D32	TBC1D32
CLVS2	CLVS2
GPR6	GPR6
TAAR2	TAAR2
ARG1	ARG1
TAAR6	TAAR6
TAAR8	TAAR8
TAAR1	TAAR1
VNN3	VNN3
SLC18B1	SLC18B1
SLC2A12	SLC2A12
SHPRH	SHPRH
AIG1	AIG1
TIAM2	TIAM2
QKI	QKI
PNLDC1	PNLDC1
SLC22A3	SLC22A3
VWDE	VWDE
GNA12	GNA12
FERD3L	FERD3L
EGFR	EGFR
CDCA5	CDCA5
IGFBP3	IGFBP3
IGFBP1	IGFBP1
KCTD7	KCTD7
SSC4D	SSC4D
POMZP3	POMZP3
CCT6A	CCT6A
PSPH	PSPH
SUMF2	SUMF2
LAT2	LAT2
ASB15	ASB15
GIGYF1	GIGYF1
AGBL3	AGBL3
STRA8	STRA8
ZC3HAV1L	ZC3HAV1L
TMEM140	TMEM140
EPHA1	EPHA1
NOM1	NOM1
ASB10	ASB10
NLGN4X	NLGN4X
DENND2A	DENND2A
TMEM47	TMEM47
SPIN2B	SPIN2B
CCNB3	CCNB3
CDK16	CDK16
ZNF630	ZNF630
CHST7	CHST7
NDUFB11	NDUFB11
RAB41	RAB41
TAF1	TAF1
GPR174	GPR174
NONO	NONO
EBP	EBP
AWAT2	AWAT2
SNX12	SNX12
IL2RG	IL2RG
ZNF711	ZNF711
CPXCR1	CPXCR1
RIPPLY1	RIPPLY1
TBC1D8B	TBC1D8B
FRMPD3	FRMPD3
HTR2C	HTR2C
UPF3B	UPF3B
DOCK11	DOCK11
ARHGAP36	ARHGAP36
GPR119	GPR119
CT55	CT55
MFHAS1	MFHAS1
DLC1	DLC1
FBXO25	FBXO25
MAGEA4	MAGEA4
ATP6V1B2	ATP6V1B2
ADRA1A	ADRA1A
CHRNA6	CHRNA6
GNRH1	GNRH1
BIN3	BIN3
DOK2	DOK2
TNFRSF10B	TNFRSF10B
DOCK5	DOCK5
STAR	STAR
ERLIN2	ERLIN2
ST18	ST18
RGS20	RGS20
TACC1	TACC1
GINS4	GINS4
ARMC1	ARMC1
DNAJC5B	DNAJC5B
CRH	CRH
TRIM55	TRIM55
ADHFE1	ADHFE1
MRPS28	MRPS28
LACTB2	LACTB2
PRDM14	PRDM14
TERF1	TERF1
SLC26A7	SLC26A7
PSKH2	PSKH2
SYBU	SYBU
LRP12	LRP12
RSPO2	RSPO2
EIF3H	EIF3H
NDUFB9	NDUFB9
TATDN1	TATDN1
FAM83A	FAM83A
C8orf76	C8orf76
GSDMC	GSDMC
ZNF16	ZNF16
ARHGAP39	ARHGAP39
SLC39A4	SLC39A4
UHRF2	UHRF2
PLIN2	PLIN2
CDKN2B	CDKN2B
IFNA1	IFNA1
ADAMTSL1	ADAMTSL1
IFNK	IFNK
FBXO10	FBXO10
CNTNAP3B	CNTNAP3B
SIGMAR1	SIGMAR1
CEP78	CEP78
NTRK2	NTRK2
TUT7	TUT7
FAM120A	FAM120A
C9orf3	C9orf3
OR13C4	OR13C4
ZNF462	ZNF462
OR1K1	OR1K1
ASB6	ASB6
PTGES2	PTGES2
CIZ1	CIZ1
LCN2	LCN2
PAEP	PAEP
IDI2	IDI2
LCN9	LCN9
PNPLA7	PNPLA7
SEC16A	SEC16A
DPH7	DPH7
NOTCH1	NOTCH1
CACNA1B	CACNA1B
NACC2	NACC2
PROSER2	PROSER2
USP6NL	USP6NL
MINDY3	MINDY3
CCDC7	CCDC7
NRBF2	NRBF2
TMEM26	TMEM26
PBLD	PBLD
HERC4	HERC4
GLUD1	GLUD1
HTR7	HTR7
RPP30	RPP30
ABLIM1	ABLIM1
ADD3	ADD3
VAX1	VAX1
NPFFR1	NPFFR1
TCF7L2	TCF7L2
SORBS1	SORBS1
FUOM	FUOM
PAOX	PAOX
CFAP43	CFAP43
PPRC1	PPRC1
ITPRIP	ITPRIP
BCCIP	BCCIP
BTBD10	BTBD10
ADM	ADM
GAS2	GAS2
LIN7C	LIN7C
LRRC4C	LRRC4C
IMMP1L	IMMP1L
SAA4	SAA4
CARS	CARS
PGAP2	PGAP2
TUT1	TUT1
SCGB1A1	SCGB1A1
TRIM6	TRIM6
ZNF214	ZNF214
TNNT3	TNNT3
ZNF215	ZNF215
HSD17B12	HSD17B12
SLC1A2	SLC1A2
GLYAT	GLYAT
SERPING1	SERPING1
OR5F1	OR5F1
SSRP1	SSRP1
TMX2	TMX2
SLC43A1	SLC43A1
C11orf49	C11orf49
HIKESHI	HIKESHI
SESN3	SESN3
ENDOD1	ENDOD1
CCDC82	CCDC82
ACER3	ACER3
TENM4	TENM4
CAPN5	CAPN5
PAK1	PAK1
RPS3	RPS3
ZC3H12C	ZC3H12C
C11orf52	C11orf52
NPAT	NPAT
ATM	ATM
AASDHPPT	AASDHPPT
PLCB4	PLCB4
LAMTOR1	LAMTOR1
HMBS	HMBS
ST14	ST14
GGTLC1	GGTLC1
ZNF343	ZNF343
OVOL2	OVOL2
SMOX	SMOX
MTA2	MTA2
TMEM138	TMEM138
FADS3	FADS3
ROM1	ROM1
EML3	EML3
INCENP	INCENP
ZP1	ZP1
OOSP2	OOSP2
WDR74	WDR74
MS4A3	MS4A3
PLCH2	PLCH2
FRG1BP	FRG1BP
NINL	NINL
MS4A2	MS4A2
BSCL2	BSCL2
EI24	EI24
CHEK1	CHEK1
FEZ1	FEZ1
ESAM	ESAM
CEP164	CEP164
MPZL2	MPZL2
SCN2B	SCN2B
MPZL3	MPZL3
SIDT2	SIDT2
TAGLN	TAGLN
DUSP15	DUSP15
COMMD7	COMMD7
MYL9	MYL9
KIAA1755	KIAA1755
SLC13A3	SLC13A3
OCSTAMP	OCSTAMP
PIGT	PIGT
ERGIC3	ERGIC3
SPINT4	SPINT4
LSM14B	LSM14B
CABLES2	CABLES2
AIP	AIP
LTO1	LTO1
GPHA2	GPHA2
SLC22A9	SLC22A9
NUDT22	NUDT22
FERMT3	FERMT3
PLCB3	PLCB3
MRPL49	MRPL49
CAPN1	CAPN1
CDC42EP2	CDC42EP2
FAU	FAU
TM7SF2	TM7SF2
VPS51	VPS51
TBX6	TBX6
PPP4C	PPP4C
FAM57B	FAM57B
HIRIP3	HIRIP3
TAOK2	TAOK2
TMEM219	TMEM219
MMP10	MMP10
CNKSR2	CNKSR2
CNTN5	CNTN5
DUSP6	DUSP6
KLRF1	KLRF1
PRB4	PRB4
OR8K1	OR8K1
OR5M9	OR5M9
CTF1	CTF1
CWC15	CWC15
ARID5B	ARID5B
UHRF1BP1L	UHRF1BP1L
TMEM218	TMEM218
KIAA1328	KIAA1328
FAM124A	FAM124A
MIA2	MIA2
HNMT	HNMT
SPOPL	SPOPL
LYPD6B	LYPD6B
PDCD4	PDCD4
ADRA2A	ADRA2A
GPM6A	GPM6A
WDR17	WDR17
SPATA4	SPATA4
CD226	CD226
DLG2	DLG2
CCDC83	CCDC83
PRSS23	PRSS23
PPP1R1C	PPP1R1C
C11orf53	C11orf53
CCT5	CCT5
FAM173B	FAM173B
DOCK1	DOCK1
DLAT	DLAT
PIH1D2	PIH1D2
NKAPD1	NKAPD1
IL18	IL18
TEX12	TEX12
PTS	PTS
USP15	USP15
SLC5A12	SLC5A12
FREM2	FREM2
CRIM1	CRIM1
SEC24D	SEC24D
DENR	DENR
ABCB9	ABCB9
PITPNM2	PITPNM2
RILPL2	RILPL2
TKTL2	TKTL2
PRSS53	PRSS53
SLC7A11	SLC7A11
NOCT	NOCT
CACNA2D4	CACNA2D4
DCP1B	DCP1B
KCNA6	KCNA6
THRB	THRB
NGLY1	NGLY1
OXSM	OXSM
LDHC	LDHC
LDHAL6A	LDHAL6A
TMEM86A	TMEM86A
C12orf45	C12orf45
TMEM263	TMEM263
BTBD11	BTBD11
ANK3	ANK3
FAM53B	FAM53B
PLBD2	PLBD2
SLC2A13	SLC2A13
GXYLT1	GXYLT1
DIP2C	DIP2C
EIF4E	EIF4E
MAT2B	MAT2B
AKAP6	AKAP6
FAM177A1	FAM177A1
TMEM18	TMEM18
THRSP	THRSP
NDUFC2	NDUFC2
NARS2	NARS2
MYCN	MYCN
MSGN1	MSGN1
NUBPL	NUBPL
ATP6V1G3	ATP6V1G3
FER	FER
NRXN3	NRXN3
CDC123	CDC123
SCLT1	SCLT1
C4orf33	C4orf33
SLC25A31	SLC25A31
KHDRBS2	KHDRBS2
PTPRO	PTPRO
EPS8	EPS8
ACAD8	ACAD8
VPS26B	VPS26B
QDPR	QDPR
MUC15	MUC15
QTRT2	QTRT2
CGNL1	CGNL1
MMAA	MMAA
POU4F2	POU4F2
PIGF	PIGF
PPP1R21	PPP1R21
WDR35	WDR35
MFSD6	MFSD6
ASAP2	ASAP2
FLI1	FLI1
BARX2	BARX2
TMEM45B	TMEM45B
CENPU	CENPU
ACSL1	ACSL1
SLC25A4	SLC25A4
AMN1	AMN1
BICD1	BICD1
VWA8	VWA8
NBAS	NBAS
ZNF385D	ZNF385D
GUF1	GUF1
CCDC175	CCDC175
PABPC3	PABPC3
FBXO4	FBXO4
PARP8	PARP8
NVL	NVL
GLT1D1	GLT1D1
RBM46	RBM46
TXNDC16	TXNDC16
KANSL1L	KANSL1L
MCHR2	MCHR2
EPHA4	EPHA4
FARSB	FARSB
KCNE4	KCNE4
TNFSF4	TNFSF4
MZT2B	MZT2B
ASTN1	ASTN1
CFC1B	CFC1B
MGAT5	MGAT5
TMEM163	TMEM163
MED13L	MED13L
GPATCH11	GPATCH11
HSPB8	HSPB8
GEMIN6	GEMIN6
TMEM178A	TMEM178A
RNF219	RNF219
CYSLTR2	CYSLTR2
GRID2	GRID2
ARL11	ARL11
SETBP1	SETBP1
ARL14EP	ARL14EP
EPG5	EPG5
ATP5F1A	ATP5F1A
HAUS1	HAUS1
SPC25	SPC25
G6PC2	G6PC2
PDK1	PDK1
PTH	PTH
PDE3B	PDE3B
TCF7L1	TCF7L1
TGOLN2	TGOLN2
CRYGC	CRYGC
KCNK13	KCNK13
UHMK1	UHMK1
ATG10	ATG10
SPOCK1	SPOCK1
FAM151B	FAM151B
GUCY1A2	GUCY1A2
CWF19L2	CWF19L2
HOMER1	HOMER1
XRCC4	XRCC4
ANKRD44	ANKRD44
MARS2	MARS2
BOLL	BOLL
ZNF547	ZNF547
ZNF304	ZNF304
ZNF773	ZNF773
ZNF551	ZNF551
ZNF256	ZNF256
ZSCAN1	ZSCAN1
CACNB2	CACNB2
USP12	USP12
CAMK4	CAMK4
TRIM36	TRIM36
TMED7-TICAM2	TMED7-TICAM2
ZFP36L2	ZFP36L2
FLT1	FLT1
PLEKHH2	PLEKHH2
PPM1B	PPM1B
YAP1	YAP1
IGSF10	IGSF10
SPEF2	SPEF2
SPARCL1	SPARCL1
DMP1	DMP1
MBNL1	MBNL1
GRIA4	GRIA4
UGT3A2	UGT3A2
NADK2	NADK2
NIPBL	NIPBL
GADL1	GADL1
GPD1L	GPD1L
OTX1	OTX1
GJA1	GJA1
GMCL1	GMCL1
CCNO	CCNO
TIA1	TIA1
SLC30A6	SLC30A6
ITGA1	ITGA1
JADE2	JADE2
CATSPER3	CATSPER3
WASHC2A	WASHC2A
A1CF	A1CF
TCTEX1D1	TCTEX1D1
LIPA	LIPA
BMP3	BMP3
HHEX	HHEX
GRM1	GRM1
GGPS1	GGPS1
ADAMTS18	ADAMTS18
ZNF117	ZNF117
RAB3C	RAB3C
LMNTD1	LMNTD1
RASSF8	RASSF8
RAD17	RAD17
MED21	MED21
PLOD2	PLOD2
STK32B	STK32B
JAKMIP1	JAKMIP1
ZIC1	ZIC1
ADGRA3	ADGRA3
CPB1	CPB1
MR1	MR1
SRP19	SRP19
CENPH	CENPH
TEKT5	TEKT5
NUBP1	NUBP1
TXNDC11	TXNDC11
RIOK2	RIOK2
CETN3	CETN3
SMARCA5	SMARCA5
SYCP2L	SYCP2L
BMP6	BMP6
UXS1	UXS1
RASSF3	RASSF3
HNRNPU	HNRNPU
RANBP2	RANBP2
TMEM87B	TMEM87B
OR14K1	OR14K1
PTPRR	PTPRR
CCDC148	CCDC148
PLA2R1	PLA2R1
ITGB6	ITGB6
SCN3A	SCN3A
SCN2A	SCN2A
FEZF2	FEZF2
CADPS	CADPS
CD96	CD96
ATG3	ATG3
ADGRF1	ADGRF1
ADGRF4	ADGRF4
FRMD1	FRMD1
TRAPPC8	TRAPPC8
FAM81B	FAM81B
INO80C	INO80C
LPCAT1	LPCAT1
PLEKHG4B	PLEKHG4B
NMRAL1	NMRAL1
ZDHHC11	ZDHHC11
UBALD1	UBALD1
TCP10L2	TCP10L2
TMEM251	TMEM251
TEX29	TEX29
SPACA7	SPACA7
FBXL2	FBXL2
UBP1	UBP1
RMND5A	RMND5A
CD8A	CD8A
RPIA	RPIA
ATP8B1	ATP8B1
VILL	VILL
SERPINB3	SERPINB3
HGD	HGD
GTF2E1	GTF2E1
CFDP1	CFDP1
TGIF2LX	TGIF2LX
C7orf31	C7orf31
TMPRSS11D	TMPRSS11D
HOXA10	HOXA10
JAZF1	JAZF1
KCNJ16	KCNJ16
TRIP12	TRIP12
FBXO36	FBXO36
PGM3	PGM3
CEBPG	CEBPG
KCTD15	KCTD15
MCOLN2	MCOLN2
DDAH1	DDAH1
ERBIN	ERBIN
SREK1	SREK1
CHD1	CHD1
CLCA3P	CLCA3P
DGKE	DGKE
MSI2	MSI2
HS3ST3A1	HS3ST3A1
GDPD1	GDPD1
SEMA3D	SEMA3D
ASB17	ASB17
GRAP	GRAP
IMPACT	IMPACT
THY1	THY1
C16orf74	C16orf74
TBCEL	TBCEL
JPH3	JPH3
ANKH	ANKH
UBASH3B	UBASH3B
OTULIN	OTULIN
OR8A1	OR8A1
PANX3	PANX3
TBRG1	TBRG1
NRGN	NRGN
GPR15	GPR15
TOMM70	TOMM70
ABI3BP	ABI3BP
CC2D1B	CC2D1B
CERS3	CERS3
PRKCA	PRKCA
LRRC37A6P	LRRC37A6P
ABCA6	ABCA6
C4orf19	C4orf19
UCHL1	UCHL1
DISP1	DISP1
TNIK	TNIK
FAM167A	FAM167A
NEIL2	NEIL2
ATP8B4	ATP8B4
WNT3A	WNT3A
OBSCN	OBSCN
TRIM11	TRIM11
GSTA5	GSTA5
ENAH	ENAH
PPP1R3A	PPP1R3A
CCSAP	CCSAP
ASZ1	ASZ1
SH3RF1	SH3RF1
OSCAR	OSCAR
KLHL41	KLHL41
GPR26	GPR26
DHX32	DHX32
C10orf90	C10orf90
OLA1	OLA1
ATP5MC3	ATP5MC3
PDLIM3	PDLIM3
SORBS2	SORBS2
ELOC	ELOC
LY96	LY96
TMSB4Y	TMSB4Y
CXADR	CXADR
C21orf91	C21orf91
TMPRSS15	TMPRSS15
NCAM2	NCAM2
SEL1L2	SEL1L2
RABGEF1	RABGEF1
ATP5PF	ATP5PF
ADAMTS1	ADAMTS1
ADAMTS5	ADAMTS5
TSEN2	TSEN2
SLFN13	SLFN13
WNT7A	WNT7A
XPC	XPC
MYO5B	MYO5B
FGD5	FGD5
FLCN	FLCN
DPH3	DPH3
OXNAD1	OXNAD1
ACAA2	ACAA2
CXXC1	CXXC1
SKA1	SKA1
PPP4R1	PPP4R1
CCDC144B	CCDC144B
USP43	USP43
SAMD14	SAMD14
RAB6B	RAB6B
ABCC3	ABCC3
ANKRD40	ANKRD40
CA10	CA10
ZNF286B	ZNF286B
VOPP1	VOPP1
MRPS17	MRPS17
DKK2	DKK2
CA2	CA2
CA3	CA3
UNC93B2	UNC93B2
ATP6V0D2	ATP6V0D2
AK9	AK9
ERCC3	ERCC3
ODF1	ODF1
KLF10	KLF10
PIP4P2	PIP4P2
OTUD6B	OTUD6B
AGPAT5	AGPAT5
MAN2B2	MAN2B2
